crc32,item
1153940716,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW00_DFT_HPM_TX1_N02
868256890,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW00_DFT_HPM_TX1_N03
3404106134,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_HPM_TX1_N01
1408227372,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_HPM_TX1_N02
619243706,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_HPM_TX1_N03
4087227606,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_HPM_TX1_N01
1788310892,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_HPM_TX1_N02
495994362,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_HPM_TX1_N03
3837149206,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_HPM_TX1_N01
2109673900,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_HPM_TX1_N02
179839290,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_HPM_TX1_N03
2171567702,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_HPM_TX1_N01
409350124,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_HPM_TX1_N02
1868636026,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_HPM_TX1_N03
1516774933,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_HPM_TX1_N01
3277944751,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_HPM_TX1_N02
3026601785,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_HPM_TX1_N03
1296057045,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_HPM_TX1_N01
3561558895,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_HPM_TX1_N02
2739807225,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_HPM_TX1_N03
1949888405,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_HPM_TX1_N01
3979460143,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_HPM_TX1_N02
2587266745,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_HPM_TX1_N03
1662028629,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_HPM_TX1_N01
4195998447,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_HPM_TX1_N02
2367613561,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_HPM_TX1_N03
113882389,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_HPM_TX1_N01
2680218799,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_HPM_TX1_N02
3905410105,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_HPM_TX1_N03
166886801,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_HPM_TX1_N01
2432379947,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_HPM_TX1_N02
3892059325,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_HPM_TX1_N03
517609809,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_HPM_TX1_N01
2278770923,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_HPM_TX1_N02
4040456317,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_HPM_TX1_N03
664974353,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_HPM_TX1_N01
3198936491,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_HPM_TX1_N02
3383547197,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_HPM_TX1_N03
814403793,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_HPM_TX1_N01
2843967851,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_HPM_TX1_N02
3733238269,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_HPM_TX1_N03
1431563921,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_HPM_TX1_N01
3428499243,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_HPM_TX1_N02
3143471037,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_HPM_TX1_N03
1830264532,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW00_DFT_LPM_TX1_N01
4095659886,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW00_DFT_LPM_TX1_N02
2199519224,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW00_DFT_LPM_TX1_N03
2051013140,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_LPM_TX1_N01
3812010926,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_LPM_TX1_N02
2486278968,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW00_DFT_LPM_TX1_N03
1128748884,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_LPM_TX1_N01
3662546670,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_LPM_TX1_N02
2907256440,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW00_DFT_LPM_TX1_N03
1416573844,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_LPM_TX1_N01
3446039086,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_LPM_TX1_N02
3126940344,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW00_DFT_LPM_TX1_N03
834014676,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_LPM_TX1_N01
2831113326,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_LPM_TX1_N02
3753405688,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW00_DFT_LPM_TX1_N03
3937490327,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_LPM_TX1_N01
1941439533,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_LPM_TX1_N02
79639739,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW01_DFT_LPM_TX1_N03
4254675287,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_LPM_TX1_N01
1687183597,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_LPM_TX1_N02
328683643,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW01_DFT_LPM_TX1_N03
3303119895,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_LPM_TX1_N01
1575538093,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_LPM_TX1_N02
720371003,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW01_DFT_LPM_TX1_N03
3553229015,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_LPM_TX1_N01
1254140269,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_LPM_TX1_N02
1036491259,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW01_DFT_LPM_TX1_N03
3054552727,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_LPM_TX1_N01
790206253,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_LPM_TX1_N02
1478404027,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW01_DFT_LPM_TX1_N03
3106606611,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_LPM_TX1_N01
539123625,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_LPM_TX1_N02
1462071103,CAL.NR_SUB6.TX_PA_BIAS1_CH00_BW02_DFT_LPM_TX1_N03
2919459539,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_LPM_TX1_N01
923417449,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_LPM_TX1_N02
1074596863,CAL.NR_SUB6.TX_PA_BIAS1_CH01_BW02_DFT_LPM_TX1_N03
2541471635,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_LPM_TX1_N01
242390569,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_LPM_TX1_N02
2037753535,CAL.NR_SUB6.TX_PA_BIAS1_CH02_BW02_DFT_LPM_TX1_N03
2152964947,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_LPM_TX1_N01
425390825,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_LPM_TX1_N02
1851638399,CAL.NR_SUB6.TX_PA_BIAS1_CH03_BW02_DFT_LPM_TX1_N03
3851066643,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_LPM_TX1_N01
2089012393,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_LPM_TX1_N02
193264703,CAL.NR_SUB6.TX_PA_BIAS1_CH04_BW02_DFT_LPM_TX1_N03
1851441301,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_HPM_TX1_N01
4149449007,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_HPM_TX1_N02
2153030073,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_HPM_TX1_N03
2037556309,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_HPM_TX1_N01
3766220271,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_HPM_TX1_N02
2541536633,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_HPM_TX1_N03
1074399509,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_HPM_TX1_N01
3640875183,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_HPM_TX1_N02
2919524409,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_HPM_TX1_N03
1461874133,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_HPM_TX1_N01
3458940015,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_HPM_TX1_N02
3106671865,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_HPM_TX1_N03
855331733,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_HPM_TX1_N01
2884764207,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_HPM_TX1_N02
3707056825,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_HPM_TX1_N03
3925609430,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_HPM_TX1_N01
1895127660,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_HPM_TX1_N02
133327610,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_HPM_TX1_N03
4275334934,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_HPM_TX1_N01
1742552748,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_HPM_TX1_N02
282725946,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_HPM_TX1_N03
3349987926,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_HPM_TX1_N01
1587909612,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_HPM_TX1_N02
698524538,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_HPM_TX1_N03
3498354326,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_HPM_TX1_N01
1234040620,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_HPM_TX1_N02
1049282490,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_HPM_TX1_N03
3042810070,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_HPM_TX1_N01
743754092,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_HPM_TX1_N02
1532230138,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_HPM_TX1_N03
3127267410,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_HPM_TX1_N01
594477544,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_HPM_TX1_N02
1416114558,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_HPM_TX1_N03
2907583634,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_HPM_TX1_N01
877094184,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_HPM_TX1_N02
1128289726,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_HPM_TX1_N03
2486606290,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_HPM_TX1_N01
222283880,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_HPM_TX1_N02
2050554110,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_HPM_TX1_N03
2199846162,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_HPM_TX1_N01
437759144,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_HPM_TX1_N02
1829805118,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_HPM_TX1_N03
3871851346,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_HPM_TX1_N01
2144244456,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_HPM_TX1_N02
147432062,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_HPM_TX1_N03
3733173015,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_LPM_TX1_N01
1200284333,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_LPM_TX1_N02
814600763,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW00_DFT_LPM_TX1_N03
3383482327,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_LPM_TX1_N01
1352828525,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_LPM_TX1_N02
665171707,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW00_DFT_LPM_TX1_N03
4040391319,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_LPM_TX1_N01
1775905581,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_LPM_TX1_N02
517807035,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW00_DFT_LPM_TX1_N03
3891994199,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_LPM_TX1_N01
2129809389,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_LPM_TX1_N02
167083899,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW00_DFT_LPM_TX1_N03
2183274519,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_LPM_TX1_N01
455831981,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_LPM_TX1_N02
1814839611,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW00_DFT_LPM_TX1_N03
1495627860,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_LPM_TX1_N01
3224119790,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_LPM_TX1_N02
3073055096,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW01_DFT_LPM_TX1_N03
1309482132,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_LPM_TX1_N01
3607383342,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_LPM_TX1_N02
2684583352,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW01_DFT_LPM_TX1_N03
2004201940,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_LPM_TX1_N01
4001161326,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_LPM_TX1_N02
2575028472,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW01_DFT_LPM_TX1_N03
1616762132,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_LPM_TX1_N01
4183065774,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_LPM_TX1_N02
2387850296,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW01_DFT_LPM_TX1_N03
92597076,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_LPM_TX1_N01
2626534126,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_LPM_TX1_N02
3951725176,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW01_DFT_LPM_TX1_N03
180298704,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_LPM_TX1_N01
2478207594,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_LPM_TX1_N02
3836822268,CAL.NR_SUB6.TX_PA_BIAS2_CH00_BW02_DFT_LPM_TX1_N03
496453392,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_LPM_TX1_N01
2224953002,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_LPM_TX1_N02
4086900284,CAL.NR_SUB6.TX_PA_BIAS2_CH01_BW02_DFT_LPM_TX1_N03
619702864,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_LPM_TX1_N01
3186015210,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_LPM_TX1_N02
3403778940,CAL.NR_SUB6.TX_PA_BIAS2_CH02_BW02_DFT_LPM_TX1_N03
868716176,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_LPM_TX1_N01
2865684266,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_LPM_TX1_N02
3720998844,CAL.NR_SUB6.TX_PA_BIAS2_CH03_BW02_DFT_LPM_TX1_N03
1444851920,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_LPM_TX1_N01
3474448746,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_LPM_TX1_N02
3088110076,CAL.NR_SUB6.TX_PA_BIAS2_CH04_BW02_DFT_LPM_TX1_N03
14080980,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_HPM_TX1_N01
2581564014,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_HPM_TX1_N02
4007181048,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_HPM_TX1_N03
402571028,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_HPM_TX1_N01
2398613166,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_HPM_TX1_N02
4193312312,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_HPM_TX1_N03
780538452,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_HPM_TX1_N01
3079619566,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_HPM_TX1_N02
3230167928,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_HPM_TX1_N03
967734932,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_HPM_TX1_N01
2695309102,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_HPM_TX1_N02
3617593272,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_HPM_TX1_N03
1551321300,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_HPM_TX1_N01
3313375598,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_HPM_TX1_N02
2994285048,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_HPM_TX1_N03
2272268439,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_HPM_TX1_N01
511263021,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_HPM_TX1_N02
1769894331,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_HPM_TX1_N03
2421716055,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_HPM_TX1_N01
156313069,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_HPM_TX1_N02
2119570811,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_HPM_TX1_N03
2837502231,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_HPM_TX1_N01
808028333,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_HPM_TX1_N02
1194244155,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_HPM_TX1_N03
3188243927,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_HPM_TX1_N01
654437485,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_HPM_TX1_N02
1342627067,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_HPM_TX1_N03
3687941015,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_HPM_TX1_N01
1121505837,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_HPM_TX1_N02
903865019,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_HPM_TX1_N03
3572124435,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_HPM_TX1_N01
1306729129,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_HPM_TX1_N02
988031551,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_HPM_TX1_N03
3284283347,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_HPM_TX1_N01
1523285609,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_HPM_TX1_N02
768364287,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_HPM_TX1_N03
4206527123,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_HPM_TX1_N01
1672729385,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_HPM_TX1_N02
347399103,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_HPM_TX1_N03
3985827411,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_HPM_TX1_N01
1956362217,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_HPM_TX1_N02
60589951,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_HPM_TX1_N03
2286671891,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_HPM_TX1_N01
289573289,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_HPM_TX1_N02
1715845439,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_HPM_TX1_N03
2953816150,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_LPM_TX1_N01
688323052,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_LPM_TX1_N02
1577175418,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW00_DFT_LPM_TX1_N03
2804403350,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_LPM_TX1_N01
1043242284,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_LPM_TX1_N02
1227468218,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW00_DFT_LPM_TX1_N03
2657051094,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_LPM_TX1_N01
123089004,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_LPM_TX1_N02
1884356858,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW00_DFT_LPM_TX1_N03
2306278678,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_LPM_TX1_N01
276714668,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_LPM_TX1_N02
1736008762,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW00_DFT_LPM_TX1_N03
3970841430,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_LPM_TX1_N01
1973906156,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_LPM_TX1_N02
44063354,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW00_DFT_LPM_TX1_N03
933847829,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_LPM_TX1_N01
2929734319,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_LPM_TX1_N02
3651600953,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW01_DFT_LPM_TX1_N03
545327061,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_LPM_TX1_N01
3112719983,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_LPM_TX1_N02
3465504505,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW01_DFT_LPM_TX1_N03
435792533,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_LPM_TX1_N01
2163276591,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_LPM_TX1_N02
4160211897,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW01_DFT_LPM_TX1_N03
248630869,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_LPM_TX1_N01
2547556335,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_LPM_TX1_N02
3772755833,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW01_DFT_LPM_TX1_N03
1795747861,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_LPM_TX1_N01
4060193199,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_LPM_TX1_N02
2231800121,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW01_DFT_LPM_TX1_N03
1681078417,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_LPM_TX1_N01
4248463659,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_LPM_TX1_N02
2319276477,CAL.NR_SUB6.TX_PA_BIAS3_CH00_BW02_DFT_LPM_TX1_N03
1931172945,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_LPM_TX1_N01
3927051755,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_LPM_TX1_N02
2635414909,CAL.NR_SUB6.TX_PA_BIAS3_CH01_BW02_DFT_LPM_TX1_N03
1248063761,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_LPM_TX1_N01
3546980523,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_LPM_TX1_N02
2758643773,CAL.NR_SUB6.TX_PA_BIAS3_CH02_BW02_DFT_LPM_TX1_N03
1565234641,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_LPM_TX1_N01
3292709995,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_LPM_TX1_N02
3007706365,CAL.NR_SUB6.TX_PA_BIAS3_CH03_BW02_DFT_LPM_TX1_N03
949136273,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_LPM_TX1_N01
2711353899,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_LPM_TX1_N02
3600599741,CAL.NR_SUB6.TX_PA_BIAS3_CH04_BW02_DFT_LPM_TX1_N03
1905094794,CAL.NR_SUB6.TX_CAL_POWER_APT_CH00_BW00_DFT_TX1_N01
